clinvar_class,rAF5,log_key
B/LB,0.000141969560504984,0
B/LB,0.000141969560504984,0
B/LB,3.48664614526364e-05,0
B/LB,1.98851434116543e-05,0
B/LB,4.09547368248612e-06,0
B/LB,4.38960541437875e-05,0
B/LB,7.60730301089046e-05,0
B/LB,4.00176077474089e-06,0
B/LB,1.59717619249167e-05,0
B/LB,0.00147329833815212,0
B/LB,0.00147329833815212,0
B/LB,1.19297575873258e-05,0
B/LB,0.00993490921548475,0
B/LB,2.38578074674937e-05,0
B/LB,1.98982799926774e-05,0
B/LB,9.21806741212777e-05,0
B/LB,7.14351746800124e-05,0
B/LB,5.6648970607277e-05,0
B/LB,6.77128973153828e-05,0
B/LB,6.434074860461e-05,0
B/LB,0.000131674237935348,0
B/LB,5.87756198728767e-05,0
B/LB,8.0563947633434e-05,0
B/LB,3.64664792019514e-05,0
B/LB,4.01396861076546e-06,0
B/LB,5.6859718950532e-05,0
B/LB,1.1991653808949e-05,0
B/LB,4.79183471364794e-05,0
B/LB,2.78598094389034e-05,0
B/LB,7.9664136002613e-06,0
B/LB,2.03668753139893e-05,0
B/LB,2.03668753139893e-05,0
B/LB,3.18532203605785e-05,0
B/LB,1.1940013372815e-05,0
B/LB,8.88983713818363e-06,0
B/LB,2.50567954029133e-05,0
B/LB,2.63945099419321e-05,0
B/LB,7.97448165869219e-06,0
B/LB,7.98212005108557e-06,0
B/LB,0.780988102039296,0
B/LB,4.05900164795467e-06,0
B/LB,0.0270041157319246,0
B/LB,0.000726911325032033,0
B/LB,0.000231706541393692,0
B/LB,0.741729503552282,0
B/LB,9.64901700639247e-05,0
B/LB,4.02217020215427e-06,0
B/LB,7.95279222535032e-06,0
B/LB,0.0019755978913719,0
B/LB,0.000291832183427417,0
B/LB,3.97655423622323e-06,0
B/LB,1.59168503736481e-05,0
B/LB,3.98689110205644e-06,0
B/LB,1.59149505045039e-05,0
B/LB,7.97355967611401e-06,0
B/LB,0.000296757430476329,0
B/LB,4.77311780054732e-05,0
B/LB,0.00100261678821488,0
B/LB,4.08006723950811e-06,0
B/LB,3.98016286826457e-05,0
B/LB,3.86098729735179e-05,0
B/LB,0.0626459746007265,0
B/LB,2.81009385713483e-05,0
B/LB,8.02362154181912e-05,0
B/LB,2.41093600572196e-05,0
B/LB,2.367274793258e-05,0
B/LB,7.98180149259688e-06,0
B/LB,5.18552202251314e-05,0
B/LB,4.18084670507471e-06,0
B/LB,4.81069899456391e-06,0
B/LB,1.21285627653123e-05,0
B/LB,6.82099160165409e-05,0
B/LB,8.82604743117889e-06,0
B/LB,9.41265060240964e-05,0
B/LB,0.000693962526023595,0
B/LB,3.92705495422527e-05,0
B/LB,9.38350380031904e-05,0
B/LB,1.33047724218677e-05,0
B/LB,0.238695937090433,0
B/LB,3.58428648803645e-05,0
B/LB,7.97025500830899e-05,0
B/LB,0.000201725597437865,0
B/LB,2.25834316653587e-05,0
B/LB,4.38533543829434e-05,0
B/LB,2.09457421495358e-05,0
B/LB,0.000123928731446439,0
B/LB,1.19388729703916e-05,0
B/LB,4.58505272810637e-05,0
B/LB,3.99099631231941e-06,0
B/LB,7.95500648333028e-06,0
B/LB,1.99087383434337e-05,0
B/LB,3.98371457481814e-06,0
B/LB,1.19394431443717e-05,0
B/LB,4.78770517311544e-05,0
B/LB,2.01687722864934e-05,0
B/LB,0.0404499166164,0
B/LB,1.99182554795121e-05,0
B/LB,1.9049251840634e-05,0
B/LB,4.66358587357443e-05,0
B/LB,3.93415793283606e-05,0
B/LB,4.00243347955557e-05,0
B/LB,9.57049292199632e-05,0
B/LB,2.41409833427215e-05,0
B/LB,2.40971597481044e-05,0
B/LB,3.97962432346387e-06,0
B/LB,7.95291872117067e-06,0
B/LB,0.504658219888304,0
B/LB,0.0162017799796677,0
B/LB,1.26977677324326e-05,0
B/LB,2.39135286802921e-05,0
B/LB,0.0223222762642658,0
B/LB,0.0223222762642658,0
B/LB,0.0223222762642658,0
B/LB,9.26982316029663e-05,0
B/LB,0.00273389495431635,0
B/LB,0.011327069120865,0
B/LB,0.018103714654436,0
B/LB,4.04298501669753e-06,0
B/LB,1.9946861560802e-05,0
B/LB,1.39047248254957e-05,0
B/LB,0.318188541671198,0
B/LB,6.55055206597134e-05,0
B/LB,0.00128684405567637,0
B/LB,0.308877518388232,0
B/LB,2.02232648438764e-05,0
B/LB,7.30673681134006e-05,0
B/LB,0.000218603126024702,0
B/LB,8.08963313513732e-05,0
B/LB,4.0912847452357e-06,0
B/LB,2.19070047647735e-05,0
B/LB,8.19806525659944e-06,0
B/LB,8.92849895698899e-05,0
B/LB,0.0143753040094504,0
B/LB,2.75737321597953e-05,0
B/LB,9.38921138788873e-05,0
B/LB,9.38921138788873e-05,0
B/LB,5.56912477226258e-05,0
B/LB,1.5907861665235e-05,0
B/LB,3.57918346894462e-05,0
B/LB,2.40309518660034e-05,0
B/LB,4.37682035937674e-05,0
B/LB,3.59003406543435e-05,0
B/LB,4.09105041810535e-06,0
B/LB,0.0275757776088322,0
B/LB,0.000922381776661709,0
B/LB,1.60844109888696e-05,0
B/LB,0.00905511811023622,0
B/LB,3.99042298483639e-06,0
B/LB,8.53351538166148e-06,0
B/LB,9.5633913379583e-05,0
B/LB,3.98384153871896e-06,0
B/LB,4.28236180818445e-05,0
B/LB,4.28236180818445e-05,0
B/LB,8.05373451669539e-06,0
B/LB,1.19922290355849e-05,0
B/LB,0.000219020733962815,0
B/LB,0.656135775816002,0
B/LB,0.000103122905315986,0
B/LB,0.00298593879239041,0
B/LB,7.37561033175495e-06,0
B/LB,9.66607430980512e-05,0
B/LB,0.000119944742697847,0
B/LB,2.78442947040152e-05,0
B/LB,7.96438327798087e-06,0
B/LB,0.00801800139583016,0
B/LB,5.57688937044886e-05,0
B/LB,0.000113220974994339,0
B/LB,8.05727108285695e-06,0
B/LB,6.47357433011992e-05,0
B/LB,0.707989247907776,0
B/LB,0.707989247907776,0
B/LB,2.12332257516562e-05,0
B/LB,5.67444876783398e-05,0
B/LB,7.23490116321133e-05,0
B/LB,7.23490116321133e-05,0
B/LB,4.00660288154879e-06,0
B/LB,0.000188573262718665,0
B/LB,3.98130379736756e-06,0
B/LB,1.19316080228132e-05,0
B/LB,0.000171971209502877,0
B/LB,1.73176666175999e-05,0
B/LB,7.98983692742831e-06,0
B/LB,7.56712839425536e-05,0
B/LB,1.99298469387755e-05,0
B/LB,2.82469916953844e-05,0
B/LB,4.80538202787122e-05,0
B/LB,0.0446038037189011,0
B/LB,2.39484629078224e-05,0
B/LB,1.19380178115226e-05,0
B/LB,2.02287739474969e-05,0
B/LB,3.98178390744969e-05,0
B/LB,3.97791461804064e-05,0
B/LB,3.98419073117868e-06,0
B/LB,7.9611495900008e-06,0
B/LB,0.0147956234516928,0
B/LB,0.000476062033303594,0
B/LB,0.00021945710781948,0
B/LB,6.82254167770313e-05,0
B/LB,1.60886808086171e-05,0
B/LB,0.00743508885949536,0
B/LB,4.01322759816355e-06,0
B/LB,3.98908586108407e-06,0
B/LB,4.17616744760998e-06,0
B/LB,2.07053055274884e-05,0
B/LB,0.051624058293195,0
B/LB,0.051624058293195,0
B/LB,0.051624058293195,0
B/LB,4.15375541026642e-06,0
B/LB,8.04945585678408e-06,0
B/LB,6.40647823078697e-05,0
B/LB,6.40647823078697e-05,0
B/LB,9.96198506499199e-05,0
B/LB,7.58888986523729e-05,0
B/LB,1.98879908356138e-05,0
B/LB,1.19299473491657e-05,0
B/LB,6.52251899683658e-05,0
B/LB,4.37158469945355e-05,0
B/LB,4.05478464588214e-05,0
B/LB,3.9908051848541e-06,0
B/LB,0.000103489589345349,0
B/LB,2.00537440340112e-05,0
B/LB,4.01545145720733e-06,0
B/LB,2.00916177770634e-05,0
B/LB,2.7845180794781e-05,0
B/LB,6.5643314741232e-05,0
B/LB,4.92970244316053e-06,0
B/LB,0.0271361108152195,0
B/LB,0.0271361108152195,0
B/LB,5.57960097882143e-05,0
B/LB,3.98022623605926e-06,0
B/LB,7.9667944009369e-05,0
B/LB,5.21351722830466e-05,0
B/LB,6.84378379118247e-06,0
B/LB,8.9971479041144e-05,0
B/LB,4.06844756177938e-06,0
B/LB,2.08682877152564e-05,0
B/LB,8.0283239268138e-06,0
B/LB,2.06993624596362e-05,0
B/LB,4.16021832825787e-06,0
B/LB,1.24153000640078e-05,0
B/LB,1.24153000640078e-05,0
B/LB,4.51630385692349e-06,0
B/LB,1.99291320065846e-05,0
B/LB,9.65954494761892e-05,0
B/LB,4.48893477577771e-06,0
B/LB,2.0899165705305e-05,0
B/LB,0.00849701919328108,0
B/LB,0.00849701919328108,0
B/LB,2.41413718736923e-05,0
B/LB,4.17771698597834e-05,0
B/LB,3.98038466437397e-06,0
B/LB,8.00903419056696e-06,0
B/LB,5.74316563289685e-05,0
B/LB,4.0080481607067e-05,0
B/LB,3.22736808132968e-05,0
B/LB,8.39954978413157e-05,0
B/LB,3.98349240746347e-06,0
B/LB,3.98666858026759e-06,0
B/LB,2.53162420570291e-05,0
B/LB,1.19717466778403e-05,0
B/LB,0.000100759051521462,0
B/LB,3.97683889030288e-06,0
B/LB,3.57966748866439e-05,0
B/LB,1.98903643119127e-05,0
B/LB,3.75378506660883e-05,0
B/LB,1.22666274134589e-05,0
B/LB,4.2352064239611e-06,0
B/LB,7.99053920158532e-06,0
B/LB,4.3920416205835e-05,0
B/LB,4.3920416205835e-05,0
B/LB,3.98590583696051e-06,0
B/LB,8.78082268325976e-05,0
B/LB,0.0232878237202856,0
B/LB,8.35023261362281e-05,0
B/LB,1.19759522878061e-05,0
B/LB,5.7389750190616e-05,0
B/LB,3.22302529269098e-05,0
B/LB,7.64515739635447e-05,0
B/LB,7.64515739635447e-05,0
B/LB,1.25303861865023e-05,0
B/LB,3.9997760125433e-06,0
B/LB,6.02450769731267e-05,0
B/LB,0.0160596639788227,0
B/LB,0.0160596639788227,0
B/LB,0.00144266905899183,0
B/LB,7.67177714698721e-05,0
B/LB,3.13070235071022e-05,0
B/LB,9.99888012542595e-05,0
B/LB,2.81395534252871e-05,0
B/LB,8.01718885290062e-06,0
B/LB,3.98409549080072e-06,0
B/LB,3.9960359323551e-06,0
B/LB,3.97759816712276e-06,0
B/LB,7.60833873925823e-05,0
B/LB,1.21885817366291e-05,0
B/LB,9.58979645657021e-05,0
B/LB,6.76821645552486e-05,0
B/LB,7.96076932874793e-06,0
B/LB,2.3961661341853e-05,0
B/LB,3.68819204825794e-05,0
B/LB,1.99288937072525e-05,0
B/LB,4.08136611486597e-06,0
B/LB,1.07474877747327e-05,0
B/LB,0.000233873368201726,0
B/LB,2.78768216175459e-05,0
B/LB,3.9934826363375e-06,0
B/LB,7.98243863500299e-06,0
B/LB,0.00466993762727083,0
B/LB,2.80355865044697e-05,0
B/LB,1.59337157425112e-05,0
B/LB,3.98013118512386e-06,0
B/LB,4.01764549903175e-06,0
B/LB,0.000112352637478165,0
B/LB,2.00056015684392e-05,0
B/LB,4.90260164727415e-05,0
B/LB,3.98657322139036e-06,0
B/LB,3.98092341499534e-06,0
B/LB,0.00297526743238626,0
B/LB,0.000316429633418437,0
B/LB,0.000316429633418437,0
B/LB,8.20021648571522e-06,0
B/LB,2.75363755521043e-05,0
B/LB,4.15030753778855e-06,0
B/LB,3.65618830182241e-05,0
B/LB,0.000327014937575184,0
B/LB,3.98000445760499e-06,0
B/LB,3.90954188856937e-05,0
B/LB,5.60309290728482e-05,0
B/LB,9.96969213590684e-05,0
B/LB,2.78551532033426e-05,0
B/LB,7.99178444558993e-06,0
B/LB,8.0012161848601e-06,0
B/LB,1.19480974646137e-05,0
B/LB,3.65972674040338e-05,0
B/LB,3.65972674040338e-05,0
B/LB,1.19997120069118e-05,0
B/LB,1.1990168062189e-05,0
B/LB,1.1990168062189e-05,0
B/LB,3.18228105906314e-05,0
B/LB,3.80913684958988e-05,0
B/LB,5.20008320133122e-05,0
B/LB,2.97594248098373e-05,0
B/LB,8.02458733559627e-06,0
B/LB,1.70391132845447e-05,0
B/LB,3.36085500151239e-05,0
B/LB,2.38855404899721e-05,0
B/LB,8.1913499344692e-06,0
B/LB,9.69258355814742e-05,0
B/LB,1.63735795919704e-05,0
B/LB,8.05068712614622e-06,0
B/LB,0.000319123070065243,0
B/LB,6.16016427104723e-05,0
B/LB,0.000610869792488762,0
B/LB,6.04201524446923e-05,0
B/LB,2.02575135117615e-05,0
B/LB,4.00576830636116e-06,0
B/LB,0.000974410779767255,0
B/LB,8.01134406319348e-06,0
B/LB,0.375183907695125,0
B/LB,0.000140431405277011,0
B/LB,1.59579348836467e-05,0
B/LB,1.6363219845313e-05,0
B/LB,3.33668590822207e-05,0
B/LB,3.33668590822207e-05,0
B/LB,9.15313594396689e-05,0
B/LB,4.00345898856612e-06,0
B/LB,1.20179788964291e-05,0
B/LB,3.19045416114984e-05,0
B/LB,1.19788214436876e-05,0
B/LB,4.82171701342848e-05,0
B/LB,4.82171701342848e-05,0
B/LB,5.21813824855197e-05,0
B/LB,1.64402028721034e-05,0
B/LB,7.95652554442526e-06,0
B/LB,3.99590819001343e-06,0
B/LB,9.81056687239128e-05,0
B/LB,5.17540646846187e-05,0
B/LB,3.98522279388029e-05,0
B/LB,2.75247034213206e-05,0
B/LB,4.32653202499005e-06,0
B/LB,3.98219163899044e-06,0
B/LB,1.19513341672709e-05,0
B/LB,8.9199555624032e-05,0
B/LB,3.97725012926063e-06,0
B/LB,3.18529667056866e-05,0
B/LB,1.19318452996484e-05,0
B/LB,4.30244464904959e-06,0
B/LB,3.92548311481477e-05,0
B/LB,3.92548311481477e-05,0
B/LB,2.87968669008812e-05,0
B/LB,3.98709245269979e-05,0
B/LB,0.000143356044647444,0
B/LB,0.000143356044647444,0
B/LB,1.19297101478091e-05,0
B/LB,0.000127829220161864,0
B/LB,0.000127829220161864,0
B/LB,0.000302961045587665,0
B/LB,2.39894446443565e-05,0
B/LB,4.0800006528001e-06,0
B/LB,7.95405736466171e-06,0
B/LB,4.00294616837993e-06,0
B/LB,7.96374901448606e-06,0
B/LB,7.95272897894913e-06,0
B/LB,6.40721708932942e-05,0
B/LB,0.000378028204883329,0
B/LB,1.98887819314394e-05,0
B/LB,1.59391761039872e-05,0
B/LB,1.60593553774751e-05,0
B/LB,0.000774928217175672,0
B/LB,0.000774928217175672,0
B/LB,0.000774928217175672,0
B/LB,3.98425422729374e-06,0
B/LB,4.1147860722721e-06,0
B/LB,7.96571556022878e-06,0
B/LB,3.97937094104164e-06,0
B/LB,1.99076286032808e-05,0
B/LB,1.99319125866042e-05,0
B/LB,2.3858756163512e-05,0
B/LB,6.58927266410284e-05,0
B/LB,0.000103836169599077,0
B/LB,8.78734622144113e-05,0
B/LB,4.04570022979577e-06,0
B/LB,2.01051723906837e-05,0
B/LB,7.81135127187178e-05,0
B/LB,0.000115772693674358,0
B/LB,4.07365162131335e-06,0
B/LB,2.83100516860658e-05,0
B/LB,8.15514344897327e-06,0
B/LB,6.01602669511579e-05,0
B/LB,5.85361460701984e-05,0
B/LB,1.28211703164265e-05,0
B/LB,5.23051271899754e-05,0
B/LB,0.000347248346229751,0
B/LB,9.91748651221834e-06,0
B/LB,5.1130408105874e-05,0
B/LB,9.92120906467802e-05,0
B/LB,5.89956579195771e-06,0
B/LB,2.7848504137492e-05,0
B/LB,6.51536540340971e-05,0
B/LB,2.00323723136589e-05,0
B/LB,3.98787685436274e-06,0
B/LB,0.000217706523391128,0
B/LB,2.97174857686263e-05,0
B/LB,1.19526674369497e-05,0
B/LB,2.54301941171484e-05,0
B/LB,0.00379825307659979,0
B/LB,0.00379825307659979,0
B/LB,0.00379825307659979,0
B/LB,0.00379825307659979,0
B/LB,1.99011311802963e-05,0
B/LB,2.38959411416419e-05,0
B/LB,0.00010270689733875,0
B/LB,3.97740832073821e-06,0
B/LB,2.38644499244292e-05,0
B/LB,0.00774867976978681,0
B/LB,7.56706811954375e-05,0
B/LB,3.97797791426662e-06,0
B/LB,7.95437371238576e-06,0
B/LB,7.95374104209915e-06,0
B/LB,3.97655423622323e-06,0
B/LB,2.61153427638738e-05,0
B/LB,7.95367778060575e-06,0
B/LB,2.38786962231862e-05,0
B/LB,9.54365426521815e-05,0
B/LB,4.06461105736792e-05,0
B/LB,8.47108938209454e-05,0
B/LB,0.351851110018248,0
B/LB,3.97889593595569e-06,0
B/LB,4.37791778270404e-05,0
B/LB,2.03649397197784e-05,0
B/LB,7.96336850487756e-06,0
B/LB,2.39721922569819e-05,0
B/LB,0.249615128607043,0
B/LB,0.185216994061215,0
B/LB,7.96400270776092e-06,0
B/LB,7.15905023266913e-05,0
B/LB,7.27831466580405e-05,0
B/LB,6.02835047107253e-05,0
B/LB,3.80408135661995e-05,0
B/LB,5.59221563583492e-05,0
B/LB,2.78615836524148e-05,0
B/LB,3.98196964146345e-06,0
B/LB,8.26275562900227e-06,0
B/LB,8.20964140286352e-06,0
B/LB,7.97530844505411e-06,0
B/LB,4.79562638873348e-05,0
B/LB,1.60957374463308e-05,0
B/LB,1.19825534022463e-05,0
B/LB,1.65259209069425e-05,0
B/LB,2.73515494652772e-05,0
B/LB,2.73515494652772e-05,0
B/LB,3.57283218407231e-05,0
B/LB,3.57875650140764e-05,0
B/LB,3.98158913185431e-06,0
B/LB,2.21374440107145e-05,0
B/LB,5.98293666463247e-05,0
B/LB,1.59102660992005e-05,0
B/LB,3.60799531762385e-05,0
B/LB,1.20456288420537e-05,0
B/LB,2.78968930831646e-05,0
B/LB,5.55586421467859e-06,0
B/LB,8.72781226475819e-05,0
B/LB,0.0011640003373914,0
B/LB,5.81250036328127e-06,0
B/LB,7.44496311020779e-05,0
B/LB,6.26787769661193e-05,0
B/LB,0.00260909455817421,0
B/LB,0.106931284325279,0
B/LB,3.10140990094097e-05,0
B/LB,9.29988293088546e-05,0
B/LB,9.29988293088546e-05,0
B/LB,9.29988293088546e-05,0
B/LB,0.000109146077471886,0
B/LB,0.000109146077471886,0
B/LB,0.000127061133731843,0
B/LB,0.000127061133731843,0
B/LB,3.82944735604013e-05,0
B/LB,2.19435392734494e-05,0
B/LB,1.63483283834228e-05,0
B/LB,7.11327062711688e-05,0
B/LB,5.25913921525852e-05,0
B/LB,5.53400368564646e-06,0
B/LB,0.423396070382587,0
B/LB,0.423396070382587,0
B/LB,0.00204596842213866,0
B/LB,0.00204596842213866,0
B/LB,5.2508138761508e-05,0
B/LB,1.64997442539641e-05,0
B/LB,4.96979469225927e-05,0
B/LB,4.37491569172886e-05,0
B/LB,8.81435859014334e-05,0
B/LB,0.00272359717828566,0
B/LB,8.23126563940472e-05,0
B/LB,2.86211475935339e-05,0
B/LB,5.50176056338028e-05,0
B/LB,6.27861048642108e-05,0
B/LB,1.09026286237612e-05,0
B/LB,1.83220652631965e-05,0
B/LB,0.00668175197233951,0
B/LB,4.40127930518471e-05,0
B/LB,1.85254941675569e-05,0
B/LB,1.63553694677963e-05,0
B/LB,0.000377258498421353,0
B/LB,0.000377258498421353,0
B/LB,0.000377258498421353,0
B/LB,0.000377258498421353,0
B/LB,0.000377258498421353,0
B/LB,1.09280062945316e-05,0
B/LB,8.17308253645779e-05,0
B/LB,1.24331717021012e-05,0
B/LB,1.65266492218703e-05,0
B/LB,1.10433783903172e-05,0
B/LB,2.78630697301183e-05,0
B/LB,6.96629474393062e-05,0
B/LB,1.0927528630125e-05,0
B/LB,3.81471389645777e-05,0
B/LB,3.33298151861748e-05,0
B/LB,0.0122140258769094,0
B/LB,5.57009970478472e-06,0
B/LB,2.76331642183683e-05,0
B/LB,2.73128523357951e-05,0
B/LB,1.09028069276435e-05,0
B/LB,4.36473945233432e-05,0
B/LB,5.83168588207165e-06,0
B/LB,3.83664655167689e-05,0
B/LB,0.00227864397896812,0
B/LB,6.62484427015379e-05,0
B/LB,8.27148103625114e-05,0
B/LB,5.46352550373705e-06,0
B/LB,5.45048236768954e-05,0
B/LB,3.85261014337213e-05,0
B/LB,7.14085613372077e-05,0
B/LB,1.64204511245272e-05,0
B/LB,2.72838640499622e-05,0
B/LB,0.0923425190232313,0
B/LB,5.83720047865044e-05,0
B/LB,5.53666936117909e-06,0
B/LB,2.43424495807013e-05,0
B/LB,5.54524550650273e-05,0
B/LB,5.54524550650273e-05,0
B/LB,3.30263715576888e-05,0
B/LB,0.000145762787881506,0
B/LB,2.23499896631298e-05,0
B/LB,0.00217472349944079,0
B/LB,0.00153137502950772,0
B/LB,3.30523880350355e-05,0
B/LB,3.90377746237735e-05,0
B/LB,5.45211678434152e-06,0
B/LB,8.86402038724689e-05,0
B/LB,5.51125121936433e-05,0
B/LB,5.51125121936433e-05,0
B/LB,7.24649799049037e-05,0
B/LB,7.24649799049037e-05,0
B/LB,5.8422817615648e-05,0
B/LB,0.025673009089329,0
B/LB,1.63776914006202e-05,0
B/LB,0.000374932746438608,0
B/LB,0.000374932746438608,0
B/LB,0.000128810407880957,0
B/LB,3.46674524622558e-05,0
B/LB,2.73088245735727e-05,0
B/LB,0.000321046834090746,0
B/LB,5.55413616520223e-06,0
B/LB,2.74046182262635e-05,0
B/LB,0.0427715902059578,0
B/LB,0.000100974969427023,0
B/LB,1.43198774218493e-05,0
B/LB,4.9421358263663e-05,0
B/LB,2.0347397906931e-05,0
B/LB,7.64496770001147e-05,0
B/LB,6.08410444748035e-05,0
B/LB,1.10304053122432e-05,0
B/LB,1.10188587767965e-05,0
B/LB,5.57984026033303e-05,0
B/LB,7.24725208358497e-05,0
B/LB,5.62202032922551e-05,0
B/LB,2.24576532875197e-05,0
B/LB,0.00039408624331131,0
B/LB,0.000669921201347802,0
B/LB,3.81889699343695e-05,0
B/LB,6.09455423876247e-05,0
B/LB,3.30494750641711e-05,0
B/LB,5.53036168565424e-06,0
B/LB,2.73128523357951e-05,0
B/LB,0.000161629222563439,0
B/LB,5.49756389200036e-05,0
B/LB,3.8899262025429e-05,0
B/LB,5.55685215439158e-06,0
B/LB,1.77504289687001e-05,0
B/LB,7.96110083652798e-05,0
B/LB,7.10833096388968e-05,0
B/LB,5.72537658664499e-06,0
P/LP,4.77245339898108e-05,1
P/LP,4.77245339898108e-05,1
P/LP,3.9769337840525e-06,1
P/LP,7.95361452011867e-06,1
P/LP,3.9807649437916e-06,1
P/LP,3.98063817591236e-06,1
P/LP,7.9645735767307e-06,1
P/LP,7.97817172216815e-06,1
P/LP,1.19839893901747e-05,1
P/LP,3.97642773637875e-06,1
P/LP,7.95519633424553e-06,1
P/LP,1.19326995744004e-05,1
P/LP,3.18295210850684e-05,1
P/LP,2.00161730678388e-05,1
P/LP,3.98149401581449e-06,1
P/LP,7.95988219374353e-06,1
P/LP,1.19371627751516e-05,1
P/LP,4.01477436968042e-06,1
P/LP,3.98295296132553e-06,1
P/LP,3.97930760047752e-06,1
P/LP,1.59152037941846e-05,1
P/LP,3.97924426192977e-06,1
P/LP,1.1942389911069e-05,1
P/LP,7.96298803162899e-06,1
P/LP,3.97759816712276e-06,1
P/LP,3.97642773637875e-06,1
P/LP,4.05248782227409e-06,1
P/LP,5.61063776921042e-05,1
P/LP,5.61063776921042e-05,1
P/LP,7.97632626364949e-06,1
P/LP,1.19460992004078e-05,1
P/LP,1.19460992004078e-05,1
P/LP,3.98972247490465e-06,1
P/LP,3.98778143767496e-06,1
P/LP,7.97200232782468e-06,1
P/LP,1.99166686583335e-05,1
P/LP,3.98066986712524e-06,1
P/LP,3.97753488298092e-06,1
P/LP,3.97753488298092e-06,1
P/LP,1.24031007751938e-05,1
P/LP,7.98613606778632e-06,1
P/LP,4.0082730756281e-06,1
P/LP,0.000181632617758481,1
P/LP,3.97997277698621e-06,1
P/LP,3.97658586244194e-06,1
P/LP,3.97639611267516e-06,1
P/LP,7.95272897894913e-06,1
P/LP,1.98962213096489e-05,1
P/LP,7.96984211742765e-06,1
P/LP,7.95791852683012e-06,1
P/LP,6.77134367357344e-05,1
P/LP,2.38741355573417e-05,1
P/LP,1.19391580505743e-05,1
P/LP,4.7002922727195e-05,1
P/LP,3.97848435659951e-06,1
P/LP,3.99201596806387e-06,1
P/LP,4.01661271016926e-06,1
P/LP,4.016999943762e-06,1
P/LP,3.97706031609675e-06,1
P/LP,7.95418390073179e-06,1
P/LP,9.9677841217186e-05,1
P/LP,2.78491689012309e-05,1
P/LP,3.97785132382892e-06,1
P/LP,5.61795498412928e-05,1
P/LP,3.97876928708412e-06,1
P/LP,1.22580566077054e-05,1
P/LP,3.98482578341675e-06,1
P/LP,8.06256550834476e-06,1
P/LP,1.19627718539904e-05,1
P/LP,3.97747160085277e-06,1
P/LP,7.95462680868327e-06,1
P/LP,4.08703755170103e-06,1
P/LP,8.08302887257913e-06,1
P/LP,1.19290934684237e-05,1
P/LP,6.33175883596946e-06,1
P/LP,3.183572764535e-05,1
P/LP,0.000218666392261782,1
P/LP,7.16784219278628e-06,1
P/LP,3.97639611267516e-06,1
P/LP,3.18624392290352e-05,1
P/LP,3.9766807441165e-06,1
P/LP,7.99098616760294e-06,1
P/LP,4.00310641057461e-06,1
P/LP,7.9798269973507e-06,1
P/LP,7.9617200499996e-06,1
P/LP,3.98797227561674e-06,1
P/LP,3.9804480392313e-06,1
P/LP,3.18367411911717e-05,1
P/LP,1.19357379866797e-05,1
P/LP,3.97747160085277e-06,1
P/LP,3.97880094854615e-06,1
P/LP,3.98209649416225e-06,1
P/LP,7.95288709683833e-06,1
P/LP,3.97658586244194e-06,1
P/LP,3.9804480392313e-06,1
P/LP,7.95304522101513e-06,1
P/LP,4.38020148926851e-05,1
P/LP,3.98406374501992e-06,1
P/LP,3.97664911638857e-06,1
P/LP,7.95671546785487e-06,1
P/LP,3.98060648520409e-06,1
P/LP,1.63633983505694e-05,1
P/LP,2.114366060196e-05,1
P/LP,3.99756947775752e-06,1
P/LP,4.77239645888183e-05,1
P/LP,4.09480287618954e-06,1
P/LP,3.98235022380808e-06,1
P/LP,0.000135400446821475,1
P/LP,9.81498748589096e-05,1
P/LP,0.000103429071525181,1
P/LP,3.98238194228732e-06,1
P/LP,7.96102283221348e-06,1
P/LP,3.98041635155037e-06,1
P/LP,5.58570060644749e-05,1
P/LP,3.41816068773393e-05,1
P/LP,7.96914347645915e-06,1
P/LP,3.24896845251633e-05,1
P/LP,0.000557418170192883,1
P/LP,3.97639611267516e-06,1
P/LP,7.95393083261748e-06,1
P/LP,3.97975102677577e-06,1
P/LP,3.98902221087567e-05,1
P/LP,3.98902221087567e-05,1
P/LP,3.98295296132553e-06,1
P/LP,7.9565888512277e-06,1
P/LP,8.00608462431448e-06,1
P/LP,2.78385364883675e-05,1
P/LP,1.59055844507006e-05,1
P/LP,3.57878496274087e-05,1
P/LP,8.80382438131124e-06,1
P/LP,0.000119358567060616,1
P/LP,3.18101569831247e-05,1
P/LP,9.94170186029125e-05,1
P/LP,8.00698208838107e-06,1
P/LP,0.000107365256602963,1
P/LP,3.97642773637875e-06,1
P/LP,1.19302794469122e-05,1
P/LP,4.37414008382443e-05,1
P/LP,3.97630124458229e-06,1
P/LP,7.95348800216335e-06,1
P/LP,3.97626962289059e-06,1
P/LP,7.95260248916458e-06,1
P/LP,9.54327477473895e-05,1
P/LP,7.95266573355389e-06,1
P/LP,1.98822968029267e-05,1
P/LP,6.76008843786286e-05,1
P/LP,1.19312758510977e-05,1
P/LP,1.19466700648306e-05,1
P/LP,9.98450404971484e-05,1
P/LP,7.60212859600688e-05,1
P/LP,1.59354931238347e-05,1
P/LP,0.000445452014477191,1
P/LP,3.97731340434164e-06,1
P/LP,7.95367778060575e-06,1
P/LP,3.580351033528e-05,1
P/LP,7.95355126063788e-06,1
P/LP,3.98114529587872e-06,1
P/LP,1.05802192221423e-05,1
P/LP,5.57009970478472e-05,1
P/LP,3.97933927050753e-06,1
P/LP,5.17936540821368e-05,1
P/LP,1.19297575873258e-05,1
